page_url,title_upper,model_product,end_date,product_quality,end_status,price,price_mean_live,price_mean_not_sold,price_mean_sold,price_min_live,price_min_not_sold,price_min_sold,price_max_live,price_max_not_sold,price_max_sold,price_count_live,price_count_not_sold,price_count_sold,price_sold_max_dif,price_not_sold_min_dif,price_sold_mean_dif
https://www.ricardo.ch/fr/a/canon-ef-70-200mm-f-2.8l-is-ii-usm-mk-2-1186166964/,CANON EF 70-200MM F2.8 L IS II USM MK 2,CANON EF 70-200MM F2.8 L IS USM,2022-01-05,D'occasion,not sold,999.0,1133.3333333333333,993.0,902.3333333333334,1050.0,875.0,699.0,1200.0,1089.0,1169.0,3.0,7.0,9.0,170.0,-124.0,-96.66666666666663
https://www.ricardo.ch/fr/a/canon-ef-75-300-mm-f-4.0-5.6-iii-1197248442/,CANON EF 75-300MM F4.0-5.6 III,CANON EF 75-300MM F4.0-5.6 III,2022-02-10,D'occasion,live,129.0,134.225,97.0,111.0,129.0,75.0,111.0,149.0,119.0,111.0,4.0,2.0,1.0,-18.0,-54.0,-18.0
https://www.ricardo.ch/fr/a/canon-ef-70-200mm-f-2.8l-usm-70-200-1193417100/,CANON EF 70-200MM F2.8 L USM 70-200,CANON EF 70-200MM F4.0 L IS USM,2021-12-16,D'occasion,sold,789.0,782.3625,527.875,628.5333333333333,500.0,390.0,330.0,999.9,789.0,1331.0,8.0,8.0,15.0,542.0,-399.0,-160.4666666666667
https://www.ricardo.ch/fr/a/canon-objektiv-ef-16-35mm-f-2.8-iii-usm-1195679014/,CANON OBJEKTIV EF 16-35MM F2.8 III USM,CANON EF 16-35MM F2.8 L III,2022-01-13,D'occasion,sold,750.0,,1180.0,875.0,,1180.0,750.0,,1180.0,1000.0,,1.0,2.0,250.0,430.0,125.0
https://www.ricardo.ch/fr/a/canon-ef-17-40-f-4l-usm-1194844886/,CANON EF 17-40MM F4 L USM,CANON EF 17-40MM F4 L USM,2022-01-09,D'occasion,not sold,295.0,422.5,329.25,283.3333333333333,345.0,290.0,250.0,500.0,399.0,300.0,2.0,4.0,3.0,5.0,-5.0,-11.666666666666686
https://www.ricardo.ch/fr/a/canon-objektiv-zoom-ef-70-300-mm-f-4.5-5-1193920688/,CANON OBJEKTIV ZOOM EF 70-300MM F4.5-5,CANON EF 70-300MM F4.0-5.6 IS USM,2022-01-10,Neuf avec emballage d'origine,not sold,998.0,562.6666666666666,378.72727272727275,185.75,215.0,120.0,125.0,998.0,998.0,239.0,3.0,11.0,4.0,-759.0,-878.0,-812.25
https://www.ricardo.ch/fr/a/canon-ef-24-105mm-f-4.0-l-is-usm-1189470602/,CANON EF 24-105MM F4.0 L IS USM,CANON EF 24-105MM F4 L IS USM,2022-01-20,D'occasion,not sold,479.0,566.625,435.15384615384613,354.0,350.0,375.0,159.0,900.0,499.0,499.0,8.0,13.0,7.0,20.0,-104.0,-125.0
https://www.ricardo.ch/fr/a/canon-ef-s-60mm-f-2.8-macro-usm-objektiv-1192853588/,CANON EF-S 60MM F2.8 MACRO USM OBJEKTIV,CANON EF-S 60MM F2.8 MACRO USM,2021-12-30,D'occasion,sold,219.0,229.33333333333334,262.5,188.6,210.0,200.0,101.0,239.0,350.0,249.0,3.0,4.0,10.0,30.0,-19.0,-30.400000000000006
https://www.ricardo.ch/fr/a/canon-ef-35mm-f-1.4l-usm-weitwinkel-1193411288/,CANON EF 35MM F1.4 L USM WEITWINKEL,CANON EF 35 MM F1.4 L USM,2021-12-21,D'occasion,sold,749.0,1500.0,,749.0,1500.0,,749.0,1500.0,,749.0,1.0,,1.0,0.0,,0.0
https://www.ricardo.ch/fr/a/canon-ef-100mm-f-2.8-l-is-usm-macro-lens-1193701464/,CANON EF 100MM F2.8 L IS USM MACRO LENS,CANON EF 100MM F2.8 L MACRO,2021-12-24,D'occasion,sold,600.0,663.0,666.0,646.0,350.0,649.0,470.0,1090.0,680.0,1599.0,6.0,3.0,12.0,999.0,49.0,46.0
https://www.ricardo.ch/fr/a/canon-ef-16-35-f-4.0-l-is-usm-1196446306/,CANON EF 16-35MM F4.0 L IS USM,CANON EF 16-35MM F4 L IS USM,2022-02-05,D'occasion,sold,485.0,734.5,724.0,509.0,679.0,699.0,480.0,790.0,749.0,550.0,2.0,2.0,5.0,65.0,214.0,24.0
https://www.ricardo.ch/fr/a/canon-ef-50mm-f1.4-usm-ultrasonic-1191955404/,CANON EF 50MM F1.4 USM USM,CANON EF 50MM F1.4 USM,2021-12-29,D'occasion,not sold,249.0,318.8,214.0,201.66666666666666,89.0,179.0,150.0,950.0,249.0,239.0,5.0,2.0,9.0,-10.0,-70.0,-47.33333333333334
https://www.ricardo.ch/fr/a/canon-ef-85mm-f-1.8-usm-1197544740/,CANON EF 85MM F1.8 USM,CANON EF 85MM F1.8 USM,2022-02-11,D'occasion,live,199.0,399.5,221.66666666666666,207.33333333333334,199.0,185.0,170.0,950.0,260.0,250.0,4.0,3.0,6.0,51.0,-14.0,8.333333333333343
https://www.ricardo.ch/fr/a/canon-ef-s-55-250mm-f4.0-5.6-is-stm-zoom-1197738454/,CANON EF-S 55-250MM F4.0-5.6 IS STM ZOOM,CANON EF-S 55-250MM F4.0-5.6 IS,2022-02-13,D'occasion,live,160.0,150.0,96.5,87.2,140.0,77.0,70.0,160.0,150.0,100.0,2.0,4.0,5.0,-60.0,-83.0,-72.8
https://www.ricardo.ch/fr/a/canon-ef-1-2-85l-ii-usm-1195918190/,CANON EF 1.2 85 L II USM,CANON EF 85MM F1.2 L II USM,2022-02-13,D'occasion,live,1100.0,1415.0,1585.0,1149.0,1100.0,1585.0,1149.0,1585.0,1585.0,1149.0,5.0,1.0,1.0,49.0,485.0,49.0
https://www.ricardo.ch/fr/a/canon-ef-70-300-mm-f-4.0-5.6-is-usm-1196129104/,CANON EF 70-300MM F4.0-5.6 IS USM,CANON EF 70-300MM F4.0-5.6 IS USM,2022-02-17,Neuf avec emballage d'origine,live,475.0,562.6666666666666,378.72727272727275,185.75,215.0,120.0,125.0,998.0,998.0,239.0,3.0,11.0,4.0,-236.0,-355.0,-289.25
https://www.ricardo.ch/fr/a/canon-ef-28-300mm-f-3.5-5.6l-is-usm-1185808508/,CANON EF 28-300MM F3.5-5.6 L IS USM,CANON EF 28-300MM F3.5-5.6 L IS USM,2022-02-17,D'occasion,live,729.0,729.0,1159.0,972.5,729.0,829.0,945.0,729.0,1489.0,1000.0,1.0,2.0,2.0,271.0,100.0,243.5
https://www.ricardo.ch/fr/a/canon-ef-55-200mm-f-4.5-5.6-usm-1189471448/,CANON EF 55-200MM F4.5-5.6 USM,CANON EF 55-200MM F4.5-5.6 USM,2022-02-13,D'occasion,live,89.0,94.0,,40.0,89.0,,40.0,99.0,,40.0,2.0,,1.0,-49.0,,-49.0
https://www.ricardo.ch/fr/a/top-teleobjektiv-canon-ef-300mm-4-0-l-1195738506/,TOP TELEOBJEKTIV CANON EF 300MM 4.0 L,CANON EF 300MM F4.0 L IS USM,2022-01-23,D'occasion,sold,750.0,,,675.0,,,600.0,,,750.0,,,2.0,0.0,,-75.0
https://www.ricardo.ch/fr/a/canon-ef-16-35-f-4l-is-usm-1194757284/,CANON EF 16-35MM F4 L IS USM,CANON EF 16-35MM F4 L IS USM,2022-01-09,D'occasion,sold,480.0,734.5,724.0,509.0,679.0,699.0,480.0,790.0,749.0,550.0,2.0,2.0,5.0,70.0,219.0,29.0
https://www.ricardo.ch/fr/a/canon-zoom-lens-ef-s-17-85mm-f-4-5-6-is-1190821964/,CANON ZOOM LENS EF-S 17-85MM F4-5.6 IS,CANON EF-S 17-85MM F4-5.6 IS USM,2022-01-27,D'occasion,not sold,129.0,95.0,154.0,61.5,95.0,99.0,53.0,95.0,199.0,70.0,1.0,4.0,2.0,-59.0,-30.0,-67.5
https://www.ricardo.ch/fr/a/canon-ef-50mm-f-1.8-ii-mark-2-1194168370/,CANON EF 50MM F1.8 II MARK 2,CANON EF 50MM F1.8 II,2021-12-31,D'occasion,not sold,79.0,,79.0,69.0,,79.0,69.0,,79.0,69.0,,1.0,1.0,-10.0,0.0,-10.0
https://www.ricardo.ch/fr/a/canon-ef-m-28mm-f-3.5-macro-is-stm-1196408370/,CANON EF-M 28MM F3.5 MACRO IS STM,CANON EF-M 28MM F3.5 MACRO IS STM,2022-01-28,D'occasion,sold,189.0,,,189.0,,,189.0,,,189.0,,,1.0,0.0,,0.0
https://www.ricardo.ch/fr/a/canon-ef-100-2.8l-makro-is-usm-mr-14ex-2-1197388320/,CANON EF 100/2.8 L MAKRO IS USM-MR-14EX 2,CANON EF 100MM F2.8 L MACRO,2022-02-12,D'occasion,live,1090.0,663.0,666.0,646.0,350.0,649.0,470.0,1090.0,680.0,1599.0,6.0,3.0,12.0,509.0,-441.0,-444.0
https://www.ricardo.ch/fr/a/canon-ef-s-18-55mm-f-3.5-5.6-is-stm-1194168254/,CANON EF-S 18-55MM F3.5-5.6 IS STM,CANON EF-S 18-55MM F3.5-5.6 IS,2021-12-31,D'occasion,not sold,79.0,97.0,79.0,42.0,65.0,79.0,18.0,129.0,79.0,65.0,2.0,2.0,8.0,-14.0,0.0,-37.0
https://www.ricardo.ch/fr/a/canon-ef-s-60mm-f-2.8-usm-macro-objektiv-1190215530/,CANON EF-S 60MM F2.8 USM MACRO OBJEKTIV,CANON EF-S 60MM F2.8 MACRO USM,2022-01-06,D'occasion,not sold,245.0,229.33333333333334,262.5,188.6,210.0,200.0,101.0,239.0,350.0,249.0,3.0,4.0,10.0,4.0,-45.0,-56.400000000000006
https://www.ricardo.ch/fr/a/canon-ef-s-18-55mm-f-3.5-5.6-ii-1196395186/,CANON EF-S 18-55MM F3.5-5.6 II,CANON EF-S 18-55MM F3.5-5.6 IS,2022-01-26,D'occasion,sold,45.0,97.0,79.0,42.0,65.0,79.0,18.0,129.0,79.0,65.0,2.0,2.0,8.0,20.0,34.0,-3.0
https://www.ricardo.ch/fr/a/canon-ef-24-105-1-4-l-is-usm-1195170738/,CANON EF 24-105MM 1:4 L IS USM,CANON EF 24-105MM F4 L IS USM,2022-01-14,D'occasion,not sold,499.0,566.625,435.15384615384613,354.0,350.0,375.0,159.0,900.0,499.0,499.0,8.0,13.0,7.0,0.0,-124.0,-145.0
https://www.ricardo.ch/fr/a/canon-ef-3.5-4.5-20-35-mm-ultrasonic-1193623748/,CANON EF 3.5-4.5 / 20-35MM USM,CANON EF 20-35MM F3.5-4.5 USM,2022-01-09,D'occasion,sold,72.0,,,83.5,,,72.0,,,95.0,,,2.0,23.0,,11.5
https://www.ricardo.ch/fr/a/canon-ef-50mm-f-1.8-ii-dslr-objektiv-1193370132/,CANON EF 50MM F1.8 II DSLR OBJEKTIV,CANON EF 50MM F1.8 II,2021-12-17,D'occasion,sold,69.0,,79.0,69.0,,79.0,69.0,,79.0,69.0,,1.0,1.0,0.0,10.0,0.0
https://www.ricardo.ch/fr/a/canon-ef-50mm-f-1.8-stm-1196043062/,CANON EF 50MM F1.8 STM,CANON EF 50MM F1.8,2022-01-29,D'occasion,sold,79.0,67.5,76.0,68.5625,50.0,59.0,45.0,85.0,90.0,90.0,2.0,3.0,16.0,11.0,-20.0,-10.4375
https://www.ricardo.ch/fr/a/canon-objektiv-ef24-70mm-f-2.8l-usm-1197518658/,CANON OBJEKTIV EF 24-70MM F2.8 L USM,CANON EF 24-70MM F2.8 L USM,2022-02-11,D'occasion,live,999.0,796.0,666.5,541.5714285714286,600.0,599.0,350.0,999.0,798.0,670.0,3.0,4.0,7.0,-329.0,-400.0,-457.42857142857144
https://www.ricardo.ch/fr/a/canon-ef-s-17-55-mm-f-2-8-is-usm-1190761156/,CANON EF-S 17-55MM F2.8 IS USM,CANON EF-S 17-55MM F2.8 IS USM,2022-01-06,D'occasion,sold,399.0,497.0,339.0,337.4,369.0,339.0,244.0,620.0,339.0,400.0,4.0,1.0,5.0,1.0,-60.0,-61.60000000000002
https://www.ricardo.ch/fr/a/canon-ef-70-300mm-f-4-5.6l-is-usm-1194682554/,CANON EF 70-300MM F4-5.6 L IS USM,CANON EF 70-300MM F4.0-5.6 L IS USM,2022-01-09,D'occasion,sold,705.0,944.75,,618.0,790.0,,500.0,1299.0,,705.0,4.0,,5.0,0.0,,-87.0
https://www.ricardo.ch/fr/a/canon-ef-100-400mm-f-4.5-5.6l-is-usm-1196624844/,CANON EF 100-400MM F4.5-5.6 L IS USM,CANON EF 100-400MM F4.5-5.6 L IS USM,2022-03-03,D'occasion,live,900.0,900.0,914.0,773.5,900.0,899.0,620.0,900.0,929.0,899.0,1.0,2.0,4.0,-1.0,-1.0,-126.5
https://www.ricardo.ch/fr/a/canon-ef-70%E2%80%93200-mm-1-2-8l-is-ii-usm-1197369224/,CANON EF 70–200MM 1:2.8 L IS II USM,CANON EF 70-200MM F2.8 L II IS USM,2022-02-09,D'occasion,live,950.0,950.0,,,950.0,,,950.0,,,1.0,,,,,
https://www.ricardo.ch/fr/a/canon-ef-200mm-f2.8l-ii-usm-1196135238/,CANON EF 200MM F2.8 L II USM,CANON EF 200MM F2.8 L II USM,2022-02-15,D'occasion,live,460.0,460.0,350.0,402.5,460.0,350.0,306.0,460.0,350.0,499.0,1.0,1.0,2.0,39.0,-110.0,-57.5
https://www.ricardo.ch/fr/a/canon-ef-70-200mm-f-2.8l-is-ii-usm-1196208542/,CANON EF 70-200MM F2.8 L IS II USM,CANON EF 70-200MM F2.8 L IS USM,2022-01-23,D'occasion,not sold,875.0,1133.3333333333333,993.0,902.3333333333334,1050.0,875.0,699.0,1200.0,1089.0,1169.0,3.0,7.0,9.0,294.0,0.0,27.33333333333337
https://www.ricardo.ch/fr/a/canon-ef-50mm-1-1.4-1197545076/,CANON EF 50MM. 1:1.4,CANON EF 50MM 1:1.8,2022-02-11,D'occasion,live,169.0,169.0,102.45,,169.0,75.0,,169.0,129.9,,1.0,2.0,,,-94.0,
https://www.ricardo.ch/fr/a/canon-ef-80-200mm-1-4.5-5.6-ii-1162704282/,CANON EF 80-200MM 1:4.5-5.6 II,CANON EF 80-200MM F4.5-5.6 II,2021-12-18,D'occasion,not sold,59.0,75.0,54.0,52.333333333333336,65.0,49.0,39.0,85.0,59.0,69.0,2.0,2.0,3.0,10.0,-10.0,-6.666666666666664
https://www.ricardo.ch/fr/a/canon-ef-24-85-1-3.5-4.5-usm-1192051582/,CANON  EF  24-85MM  1:3.5-4.5  USM,CANON EF 24-85MM F3.5-4.5 USM,2021-12-20,Neuf (Voir description),not sold,130.0,,214.5,,,130.0,,,299.0,,,2.0,,,0.0,
https://www.ricardo.ch/fr/a/canon-ef-s-18-200mm-f-3.5-5.6-is-1175350710/,CANON EF-S 18-200MM F3.5-5.6 IS,CANON EF-S 18-200MM F3.5-5.6 IS,2022-01-02,D'occasion,sold,119.0,289.5,181.0,140.75,249.0,125.0,119.0,330.0,240.0,179.0,2.0,4.0,4.0,60.0,6.0,21.75
https://www.ricardo.ch/fr/a/canon-ef-24-70mm-f-2.8l-ii-usm-1197206512/,CANON EF 24-70MM F2.8 L II USM,CANON EF 24-70MM F2.8 L II USM,2022-02-09,D'occasion,live,1450.0,1136.5,1139.4,1030.0,799.0,979.0,900.0,1450.0,1450.0,1180.0,6.0,5.0,4.0,-270.0,-471.0,-420.0
https://www.ricardo.ch/fr/a/canon-ef-m-32mm-f-1.4-stm-1194606802/,CANON EF-M 32MM F1.4 STM,CANON EF-M 32MM F1.4 STM,2022-01-30,Neuf (Voir description),not sold,350.0,,350.0,,,350.0,,,350.0,,,1.0,,,0.0,
https://www.ricardo.ch/fr/a/canon-ef-70-200mm-l-usm-1196654668/,CANON EF 70-200MM L USM,CANON EF 70-200MM F4.0 L IS USM,2022-01-31,D'occasion,not sold,500.0,782.3625,527.875,628.5333333333333,500.0,390.0,330.0,999.9,789.0,1331.0,8.0,8.0,15.0,831.0,-110.0,128.5333333333333
https://www.ricardo.ch/fr/a/canon-ef-85mm-f-1.2l-is-ii-usm-1196912528/,CANON EF 85MM F1.2 L IS II USM,CANON EF 85MM F1.2 L II USM,2022-02-08,D'occasion,live,1520.0,1415.0,1585.0,1149.0,1100.0,1585.0,1149.0,1585.0,1585.0,1149.0,5.0,1.0,1.0,-371.0,65.0,-371.0
https://www.ricardo.ch/fr/a/canon-ef-75-300-mm-f-4.0-5.6-iii-1189471164/,CANON EF 75-300MM F4.0-5.6 III,CANON EF 75-300MM F4.0-5.6 III,2022-01-14,D'occasion,not sold,119.0,134.225,97.0,111.0,129.0,75.0,111.0,149.0,119.0,111.0,4.0,2.0,1.0,-8.0,-44.0,-8.0
https://www.ricardo.ch/fr/a/canon-ef-s-17-85mm-f-4-5.6-is-ultrasonic-1142661032/,CANON EF-S 17-85MM F4-5.6 IS USM,CANON EF-S 17-85MM F4-5.6 IS USM,2022-01-14,D'occasion,not sold,199.0,95.0,154.0,61.5,95.0,99.0,53.0,95.0,199.0,70.0,1.0,4.0,2.0,-129.0,-100.0,-137.5
https://www.ricardo.ch/fr/a/makro-objektiv-canon-ef-50mm-f-2.5-1193855964/,MAKRO-OBJEKTIV CANON EF 50MM F2.5,CANON EF 50MM F2.5 MACRO,2021-12-23,D'occasion,sold,180.0,,210.0,189.5,,210.0,180.0,,210.0,199.0,,1.0,2.0,19.0,30.0,9.5
https://www.ricardo.ch/fr/a/zoomobjektiv-canon-ef-70-200mm-f-2.8-is-1197411764/,ZOOMOBJEKTIV CANON EF 70-200MM F2.8 IS,CANON EF 70-200MM F4.0 L IS USM,2022-02-07,Neuf (Voir description),sold,920.0,782.3625,527.875,628.5333333333333,500.0,390.0,330.0,999.9,789.0,1331.0,8.0,8.0,15.0,411.0,-530.0,-291.4666666666667
https://www.ricardo.ch/fr/a/canon-ef-24-105mm-f-4l-is-usm-1197020966/,CANON EF 24-105MM F4 L IS USM,CANON EF 24-105MM F4 L IS USM,2022-01-31,D'occasion,not sold,390.0,566.625,435.15384615384613,354.0,350.0,375.0,159.0,900.0,499.0,499.0,8.0,13.0,7.0,109.0,-15.0,-36.0
https://www.ricardo.ch/fr/a/canon-ef70-200mm-f-2.8-is-ii-usm-1194605870/,CANON EF 70-200MM F2.8 IS II USM,CANON EF 70-200MM F2.8 L IS USM,2022-01-09,D'occasion,sold,840.0,1133.3333333333333,993.0,902.3333333333334,1050.0,875.0,699.0,1200.0,1089.0,1169.0,3.0,7.0,9.0,329.0,35.0,62.33333333333337
https://www.ricardo.ch/fr/a/canon-ef-70-200mm-f-4l-is-ii-usm-1192468476/,CANON EF 70-200MM F4 L IS II USM,CANON EF 70-200MM F4.0 L IS II USM,2022-01-03,D'occasion,sold,729.0,,,677.0,,,625.0,,,729.0,,,2.0,0.0,,-52.0
https://www.ricardo.ch/fr/a/canon-ef-50mm-f1.2-1197661054/,CANON EF 50MM F1.2,CANON EF 50MM F1.4 USM,2022-02-12,D'occasion,live,950.0,318.8,214.0,201.66666666666666,89.0,179.0,150.0,950.0,249.0,239.0,5.0,2.0,9.0,-711.0,-771.0,-748.3333333333334
https://www.ricardo.ch/fr/a/canon-ef-m-15-45mm-f-3.5-6.3-is-stm-1186182866/,CANON EF-M 15-45MM F3.5-6.3 IS STM,CANON EF-M 15-45MM F3.5-6.3 IS STM,2022-02-15,Neuf (Voir description),live,100.0,171.5,120.0,100.0,100.0,80.0,100.0,299.0,160.0,100.0,4.0,2.0,1.0,0.0,-20.0,0.0
https://www.ricardo.ch/fr/a/canon-ef-50mm-f-1.8-ii-1192581238/,CANON EF 50MM F1.8 II,CANON EF 50MM F1.8,2021-12-20,D'occasion,not sold,59.0,67.5,76.0,68.5625,50.0,59.0,45.0,85.0,90.0,90.0,2.0,3.0,16.0,31.0,0.0,9.5625
https://www.ricardo.ch/fr/a/canon-ef-s-17-55-mm-f-2-8-is-usm-1194351666/,CANON EF-S 17-55MM F2.8 IS USM,CANON EF-S 17-55MM F2.8 IS USM,2022-02-08,D'occasion,live,500.0,497.0,339.0,337.4,369.0,339.0,244.0,620.0,339.0,400.0,4.0,1.0,5.0,-100.0,-161.0,-162.60000000000002
https://www.ricardo.ch/fr/a/canon-ef-50mm-f-1.8-1197036232/,CANON EF 50MM F1.8,CANON EF 50MM F1.8,2022-02-26,D'occasion,live,50.0,67.5,76.0,68.5625,50.0,59.0,45.0,85.0,90.0,90.0,2.0,3.0,16.0,40.0,9.0,18.5625
https://www.ricardo.ch/fr/a/canon-objektiv-ef-40mm-f-2.8-1195539026/,CANON OBJEKTIV EF 40MM F 2.8,CANON EF 40MM F2.8 STM,2022-01-18,D'occasion,sold,40.0,,80.0,83.4,,80.0,40.0,,80.0,128.0,,1.0,5.0,88.0,40.0,43.400000000000006
https://www.ricardo.ch/fr/a/canon-ef-100-1-2.8-usm-macro-1196561226/,CANON EF 100MM 1:2.8 USM MACRO,CANON EF 100MM F2.8 MACRO,2022-02-20,D'occasion,live,350.0,350.0,374.9,297.5,350.0,374.9,295.0,350.0,374.9,300.0,1.0,1.0,2.0,-50.0,24.899999999999977,-52.5
https://www.ricardo.ch/fr/a/canon-ef-75-300mm-f-4.0-5.6-is-usm-1184898898/,CANON EF 75-300MM F4.0-5.6 IS USM,CANON EF 75-300MM F4.0-5.6 IS USM,2021-12-04,D'occasion,sold,129.0,,101.33333333333333,116.0,,69.0,100.0,,150.0,129.0,,3.0,3.0,0.0,-60.0,-13.0
https://www.ricardo.ch/fr/a/canon-ef-m-11-22mm-1193413468/,CANON EF-M 11-22MM,CANON EF-M 11-22MM,2021-12-22,D'occasion,sold,250.0,,,250.0,,,250.0,,,250.0,,,1.0,0.0,,0.0
https://www.ricardo.ch/fr/a/canon-ef-s-17-85mm-f-4.0-5.6-is-usm-1189640778/,CANON EF-S 17-85MM F4.0-5.6 IS USM,CANON EF-S 17-85MM F4-5.6 IS USM,2022-01-04,D'occasion,not sold,99.0,95.0,154.0,61.5,95.0,99.0,53.0,95.0,199.0,70.0,1.0,4.0,2.0,-29.0,0.0,-37.5
https://www.ricardo.ch/fr/a/canon-ef-75-300mm-f-4.0-5.6-is-usm-1188992350/,CANON EF 75-300MM F4.0-5.6 IS USM,CANON EF 75-300MM F4.0-5.6 IS USM,2021-12-06,D'occasion,not sold,150.0,,101.33333333333333,116.0,,69.0,100.0,,150.0,129.0,,3.0,3.0,-21.0,-81.0,-34.0
https://www.ricardo.ch/fr/a/canon-ef-s-18-200-3.5-5.6-is-1191708702/,CANON EF-S 18-200MM 3.5-5.6 IS,CANON EF-S 18-200MM F3.5-5.6 IS,2021-12-11,D'occasion,sold,120.0,289.5,181.0,140.75,249.0,125.0,119.0,330.0,240.0,179.0,2.0,4.0,4.0,59.0,5.0,20.75
https://www.ricardo.ch/fr/a/canon-ef-s-15-85mm-f-3.5-5.6-is-usm-1196865518/,CANON EF-S 15-85MM F3.5-5.6 IS USM,CANON EF-S 15-85MM F3.5-5.6 IS USM,2022-02-12,D'occasion,live,250.0,278.5,264.5,209.5,215.0,249.0,199.0,350.0,280.0,220.0,4.0,2.0,2.0,-30.0,-1.0,-40.5
https://www.ricardo.ch/fr/a/canon-ef-100-400mm-f-4.5-f5.6l-is-ii-usm-1196774036/,CANON EF 100-400MM F4.5-F5.6 L IS II USM,CANON EF 100-400MM F4.5-5.6 L IS II USM,2022-01-29,D'occasion,not sold,1390.0,1650.0,1390.0,1399.0,1650.0,1390.0,1299.0,1650.0,1390.0,1499.0,1.0,1.0,2.0,109.0,0.0,9.0
https://www.ricardo.ch/fr/a/canon-ef-s-55-250-zoomobjektiv-f4-5.6-1194656300/,CANON EF-S 55-250MM ZOOMOBJEKTIV F4-5.6,CANON EF-S 55-250MM F4.0-5.6 IS II,2022-02-12,D'occasion,live,150.0,121.66666666666667,,,100.0,,,150.0,,,3.0,,,,,
https://www.ricardo.ch/fr/a/canon-ef-50mm-f-1.4-usm-1197543944/,CANON EF 50MM F1.4 USM,CANON EF 50MM F1.4 USM,2022-02-11,D'occasion,live,145.0,318.8,214.0,201.66666666666666,89.0,179.0,150.0,950.0,249.0,239.0,5.0,2.0,9.0,94.0,34.0,56.66666666666666
https://www.ricardo.ch/fr/a/canon-ef-s-18-200mm-f-3.5-5.6-is-1191730216/,CANON EF-S 18-200MM F3.5-5.6 IS,CANON EF-S 18-200MM F3.5-5.6 IS,2022-01-06,D'occasion,sold,179.0,289.5,181.0,140.75,249.0,125.0,119.0,330.0,240.0,179.0,2.0,4.0,4.0,0.0,-54.0,-38.25
https://www.ricardo.ch/fr/a/canon-ef-24-105-1-4-l-usm-is-1193536912/,CANON EF 24-105MM  1:4 L USM IS,CANON EF 24-105MM F4 L IS USM,2021-12-19,D'occasion,not sold,400.0,566.625,435.15384615384613,354.0,350.0,375.0,159.0,900.0,499.0,499.0,8.0,13.0,7.0,99.0,-25.0,-46.0
https://www.ricardo.ch/fr/a/canon-ef-24-105mm-f-4-l-is-usm-1191748334/,CANON EF 24-105MM F4 L IS USM,CANON EF 24-105MM F4 L IS USM,2021-12-05,D'occasion,not sold,375.0,566.625,435.15384615384613,354.0,350.0,375.0,159.0,900.0,499.0,499.0,8.0,13.0,7.0,124.0,0.0,-21.0
https://www.ricardo.ch/fr/a/canon-ef-17-40mm-f-4l-usm-1192523346/,CANON EF 17-40MM F4 L USM,CANON EF 17-40MM F4 L USM,2021-12-25,Neuf (Voir description),not sold,333.0,422.5,329.25,283.3333333333333,345.0,290.0,250.0,500.0,399.0,300.0,2.0,4.0,3.0,-33.0,-43.0,-49.666666666666686
https://www.ricardo.ch/fr/a/canon-ef-70-200mm-f-2.8l-is-ii-usm-1193974614/,CANON EF 70-200MM F2.8 L IS II USM,CANON EF 70-200MM F2.8 L IS USM,2022-02-01,D'occasion,not sold,899.0,1133.3333333333333,993.0,902.3333333333334,1050.0,875.0,699.0,1200.0,1089.0,1169.0,3.0,7.0,9.0,270.0,-24.0,3.3333333333333712
https://www.ricardo.ch/fr/a/canon-ef-75-300mm-f-4-5.6-iii-usm-1192463590/,CANON EF 75-300MM F4-5.6 III USM,CANON EF 75-300MM F4.0-5.6 III USM,2021-12-11,D'occasion,sold,70.0,,,70.0,,,70.0,,,70.0,,,1.0,0.0,,0.0
https://www.ricardo.ch/fr/a/canon-ef-s-10-18mm-1192820518/,CANON EF-S 10-18MM,CANON EF-S 10-18MM F4.5-5.6 IS STM,2021-12-15,D'occasion,sold,99.0,220.0,,110.75,220.0,,90.0,220.0,,139.0,1.0,,4.0,40.0,,11.75
https://www.ricardo.ch/fr/a/canon-ef-20mm-f-2.8-usm-1192463448/,CANON EF 20MM F2.8 USM,CANON EF 20MM F2.8 USM,2021-12-13,D'occasion,sold,135.0,,304.5,192.0,,290.0,135.0,,319.0,249.0,,2.0,2.0,114.0,155.0,57.0
https://www.ricardo.ch/fr/a/canon-ef-s-24mm-f-2.8-stm-1197254718/,CANON EF-S 24MM F2.8 STM,CANON EF-S 24MM F2.8 STM,2022-02-10,D'occasion,live,129.0,129.0,99.0,90.0,129.0,99.0,80.0,129.0,99.0,95.0,1.0,1.0,4.0,-34.0,-30.0,-39.0
https://www.ricardo.ch/fr/a/canon-ef-70-200mm-f-2.8l-is-ii-usm-mk-2-1193414092/,CANON EF 70-200MM F2.8 L IS II USM MK 2,CANON EF 70-200MM F2.8 L IS USM,2022-01-05,D'occasion,not sold,1089.0,1133.3333333333333,993.0,902.3333333333334,1050.0,875.0,699.0,1200.0,1089.0,1169.0,3.0,7.0,9.0,80.0,-214.0,-186.66666666666663
https://www.ricardo.ch/fr/a/canon-ef-50mm-f-1.8-stm-1197001920/,CANON EF 50MM F1.8 STM,CANON EF 50MM F1.8,2022-02-05,D'occasion,sold,90.0,67.5,76.0,68.5625,50.0,59.0,45.0,85.0,90.0,90.0,2.0,3.0,16.0,0.0,-31.0,-21.4375
